establecimiento,filas,dataset
"('COLEGIO PARTICULAR MIXTO PURULHÁ PROFESORA MARÍA ZOE LÓPEZ', 'baja_verapaz_diversificado')",[],baja_verapaz_diversificado
"('LICEO INTEGRAL PURULENSE VICTORIA', 'baja_verapaz_diversificado')",[],baja_verapaz_diversificado
"('COLEGIO TÉCNICO PROGRESISTA CETECPRO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL PARA SEÑORITAS CENTRO AMERICA', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NACIONAL CENTRAL DE FORMACION SECRETARIAL', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NORMAL PARA MAESTROS DE EDUCACION MUSICAL JESUS MARIA ALVARADO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NACIONAL DE BACHILLERATO EN COMPUTACIÓN', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NACIONAL DE ADMINISTRACION PUBLICA LIC. MANUEL GREGORIO LOPEZ SANTIAGO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA CENTRO DE ENSEÑANZA DE INGLES SISTEMATIZADA CEIS', 'capital_diversificado')",[],capital_diversificado
"('LICEO MIXTO CIENCIAS SECRETARIALES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL CASA CENTRAL', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLOGICO GUATEMALA DE LA ASUNCIÓN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO FEDERICO CROWE', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO COACTEMALAN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PROFESIONAL DE TECNICAS COMERCIALES ESPECIALIZADAS IPTCE', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESTUDIOS EN CIENCIAS DE LA COMUNICACION CESCO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LA ENSEÑANZA', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLOGICO GUATEMALA DE LA ASUNCION', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA CENTRO DE ESTUDIOS MERCADOLOGICOS Y PUBLICITARIOS', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO LA ENSEÑANZA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCACIONAL GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO MIGUEL DE CERVANTES ', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NACIONAL CENTRAL PARA VARONES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NACIONAL DE BACHILLERATO ADSC. AL INCA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL CENTRAL PARA SEÑORITAS BELEN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL MIXTO RAFAEL AQUECHE', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL MIXTO NOCTURNO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO PARROQUIAL DEL CALVARIO MATEO PERRONE', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO CATOLICO SAN PABLO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO PARA VARONES SAN SEBASTIAN', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SALESIANO DON BOSCO', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESTUDIOS WINBRIDGE', 'capital_diversificado')",[],capital_diversificado
"('LICEO FRANCES ', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SANTA MONICA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO EL ROSARIO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO EUROPEO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO COMERCIAL GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO BELGA GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO DE SEÑORITAS EL SAGRADO CORAZÓN', 'capital_diversificado')",[],capital_diversificado
"('LICEO MODERNO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO PARA SEÑORITAS DE EDUCACION DIVERSIFICADA COLEGIO SANTA MARGARITA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO PARA SEÑORITAS DE EDUCACION DIVERSIFICADA BILINGÜE GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE COSMETOLOGIA LUIS FERMAN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA PSICOPEDAGOGICO DE GUATEMALA JOSE MARIA VALERO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA LICEO IBERO GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA LEONARDO DE PISA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLÓGICO DE COMPUTACIÓN I.T.C.', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA RAFAEL LANDIVAR', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO LA ENSEÑANZA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCACIONAL MIXTO PRIVADO KINGSTON', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR MIXTO DIEGUEZ OLAVERRI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA DE EDUCACION INTEGRAL PAIDOS', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR MIXTO JOSE MARTI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO EL CAMINO', 'capital_diversificado')",[],capital_diversificado
"('LICEO MONTESSORI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO MONTSERRAT', 'capital_diversificado')",[],capital_diversificado
"('LICEO MERCANTIL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO Y ACADEMIA PRACTICA COMERCIAL', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO INDO LATINO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO MONTREAL', 'capital_diversificado')",[],capital_diversificado
"('LICEO CANADIENSE', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ PRACTICA COMERCIAL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA PRACTICO MODERNO', 'capital_diversificado')",[],capital_diversificado
"('LICEO DE COMPUTACIÓN C.S.S.', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA JOSE MARTI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA GUATEMALTECO DE EDUCACION INTEGRAL PAIDOS', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA INDO LATINO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA HUMANIDADES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO SAN VICENTE DE PAUL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA MIGUEL DE CERVANTES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ACADEMIA PRACTICA COMERCIAL BACHILLERATO POR MADUREZ', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ACADEMIA PRACTICA COMERCIAL', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TÉCNICO COMERCIAL NAHUALA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO CULTURAL DE LAS AMERICAS NO. 3', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVO MARCONI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO PRIVADO JOHN F. KENNEDY', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO BILINGÜE ANGLO HISPANO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO DE COMPUTACIÓN LEONARDO DE PISA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE SEÑORITAS EL ROSARIO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO VESPERTINO RAFAEL LANDIVAR', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO ACTIVO BILINGÜE STERLING', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO DE INNOVACIÓN TECNOLÓGICA EDUCATIVA C.I.T.E.', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO CENTROAMERICANO DE MERCADOTECNIA Y PUBLICIDAD', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SAN JOSE DEL VALLE DE GUATEMALA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO NACIONAL AMERICANO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION MEDIA A.E.U CENTRAL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO TÉCNICO AMERICANO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO KEPLER', 'capital_diversificado')",[],capital_diversificado
"('LICEO HISPANOAMERICANO NO. 2', 'capital_diversificado')",[],capital_diversificado
"('LICEO JUVENTUD XXI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO INTERNACIONAL CAMBRIDGE CIS', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SALVA TERRA', 'capital_diversificado')",[],capital_diversificado
"('LICEO TÉCNICO INTEGRAL SANTA TERESA DE JESUS', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVO RENUEVO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR MIXTO CIENCIA Y DESARROLLO', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLÓGICO MAYA DE GUATEMALA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO INTERCULTURAL DE COMPUTACIÓN Y TURISMO C.I.C.T', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO EN COMPUACION SAN JOSE NO. 1', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO DE INNOVACION TECNOLOGICA EDUCATIVA C.I.T.E', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO EVANGELICO DEL PRINCIPE DE PAZ', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLOGICO LA MISION', 'capital_diversificado')",[],capital_diversificado
"('LICEO METROPOLITANO EN COMPUTACIÓN III', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO NOCTURNO DE EDUCACION DIVERSIFICADO PEDRO ARRIAZA MATA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESUTIOS INTEGRALES HUGO ROBLES', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESTUDIOS INTEGRALES HUGO ROBLES', 'capital_diversificado')",[],capital_diversificado
"('LICEO MULTICULTURAL GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO PRIVADO MIXTO SANTA INFANCIA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLOGICO MIXTO VOCACIONAL CENTROAMERICANO BILINGÜE', 'capital_diversificado')",[],capital_diversificado
"('LICEO PROFESIONAL SANTANDER', 'capital_diversificado')",[],capital_diversificado
"('LICEO CULTURAL ESPAÑOL', 'capital_diversificado')",[],capital_diversificado
"('CENTRO TECNOLÓGICO ¨DA VINCI¨', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO VALVERDE NO. 2', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TÉCNICO INDUSTRIAL LUIS CARDOZA Y ARAGON', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVO MIXTO MONTENEVADO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MARTA NOVELLA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO ISTMOAMERICANO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO EL EMILIO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACIÓN', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVO FUTURISTA C.E.F.', 'capital_diversificado')",[],capital_diversificado
"('LICEO MONTE SINAÍ', 'capital_diversificado')",[],capital_diversificado
"('LICEO HISPANOAMERICANO NO. 3', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO GUILLERMO PUTZEYS ÁLVAREZ', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO NOCTURNO DE EDUCACIÓN DIVERSIFICADA POR MADUREZ PEDRO ARRIAZA MATA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMÉRICAS', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO INTEGRAL SAN JUAN', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NORMAL PARA MAESTROS DE EDUCACIÒN MUSICAL JESÚS MARÍA ALVARADO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO SANTO DOMINGO', 'capital_diversificado')",[],capital_diversificado
"('LICEO TÉCNICO INTEGRAL SANTA TERESA DE JESÚS', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVO MONTENEVADO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO INDO LATINO¨', 'capital_diversificado')",[],capital_diversificado
"('LICEO SANTO DOMINGO DE GUZMÁN', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO BILINGÜE ESPECIALIZADO EN COMPUTACIÓN YULIMAY´PC', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NORMAL PARA MAESTROS DE EDUCACIÓN MUSICAL JESÚS MARÍA ALVARADO', 'capital_diversificado')",[],capital_diversificado
"('LICEO HISPANOAMERICANO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL PARA SEÑORITAS CENTRO AMÉRICA', 'capital_diversificado')",[],capital_diversificado
"('LICEO TÉCNICO COMERCIAL', 'capital_diversificado')",[],capital_diversificado
"('LICEO TÉCNICO CIENCIA Y DESARROLLO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NACIONAL CENTRAL', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO LOYOLA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ DOCTOR JUAN JOSÉ ARÉVALO BERMEJO', 'capital_diversificado')",[],capital_diversificado
"('LICEO FRANCÉS', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLÓGICO MAYA DE GUATEMALA II', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLÓGICO MAYA DE GUATEMALA III', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLOGICO MAYA DE GUATEMALA III', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMÉRICAS, NO. 1', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE EDUCACIÓN CONTINUADA PARA ADOLESCENTES CON DISCAPACIDAD AUDITIVA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TÉCNICO PROGRESISTA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE EDUCACIÓN EXTRAESCOLARCEEXGRUPO CEIBAGRUCE', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE EDUCACIÓN EXTRAESCOLARCEEX GRUPO CEIBAGRUCE', 'capital_diversificado')",[],capital_diversificado
"('LICEO HISPANOAMERICANO NO. 4', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO CATOLICO MIXTO EUGENIO PACELLI', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NORMAL PARA MAESTROS DE EDUCACIÓN MUSICAL JESUS MARÍA ALVARADO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMÉRICA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO CATÓLICO SAN LUCAS', 'capital_diversificado')",[],capital_diversificado
"('LICEO VICTORIA Y LIBERTAD', 'capital_diversificado')",[],capital_diversificado
"('LICEO DE COMPUTACIÓN SIGLO 21 NO. 3', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA MUNICIPAL DE MÚSICA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE EDUCACION EXTRAESCOLAR CEEX', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE CIENCIAS DE LA COMUNICACIÓN', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO HISPANO AMERICANO', 'capital_diversificado')",[],capital_diversificado
"('CENTRO CULTURAL DE AMERICA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TÉCNICO INDUSTRIAL EMILIANI', 'capital_diversificado')",[],capital_diversificado
"('LICEO SANTIAGO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO BILINGÜE GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA TECNICA SUPERIOR ALINARI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TÉCNICO CENTROAMERICANO DE OPTOMETRÍA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO CRISTIANO GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA SUPERIOR DE INFORMATICA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO PRIVADO DIÉGUEZ OLAVERRI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO BILINGÜE ANGLOAMERICANO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TÉCNICO INDUSTRIAL LUIS CARDOZA Y ARAGÓN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLÓGICO JHULES', 'capital_diversificado')",[],capital_diversificado
"('LICEO PROFESIONAL EN COMPUTACIÓN Y CIENCIAS COMERCIALES', 'capital_diversificado')",[],capital_diversificado
"('LICEO REGIOMONTANO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO DE FORMACIÓN PROFESIONAL EN COMPUTACIÓN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR MIXTO JOSÉ MARTI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO EN COMPUTACIÓN IMANOL', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLÓGICO CENTRO CULTURAL DE LAS AMERICAS', 'capital_diversificado')",[],capital_diversificado
"('LICEO CLÁSICO EN COMPUTACIÓN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLÓGICO DIGITALES COMERCIALES II', 'capital_diversificado')",[],capital_diversificado
"('LICEO JUAN MANTOVANI', 'capital_diversificado')",[],capital_diversificado
"('LICEO DE COMPUTACIÓN SIGLO 21', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLÓGICO DIGITALES COMERCIALES', 'capital_diversificado')",[],capital_diversificado
"('LICEO MIXTO EN COMPUTACIÓN IXCHEL', 'capital_diversificado')",[],capital_diversificado
"('LICEO SAN FRANCISCO DE BORJA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO CIENTIFICO COMERCIAL EN COMPUTACIÓN', 'capital_diversificado')",[],capital_diversificado
"('LICEO PROFESIONAL DE INFORMÁTICA Y TECNOLOGÍA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO TECNOLÓGICO DE COMPUTACIÓN LA MERCED', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO PRACTICO SECRETARIAL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO INDO LATINO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ DOCTOR JUAN JOSÉ ARÉVLO BERMEJO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLÓGICO EDUCATIVO INTERACTIVO T.E.I.', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO VALVERDE', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLÓGICO GUATEMALA DE LA ASUNCIÓN', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLÓGICO LA MISIÓN', 'capital_diversificado')",[],capital_diversificado
"('CENTRO PROFESIONAL DE ESTUDIOS DE COMPUTACIÓN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE ESTUDIOS ESPECIALIZADOS EN CIENCIAS DE LA COMPUTACIÓN', 'capital_diversificado')",[],capital_diversificado
"('LICEO ROMANO AMERICANO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO DE EDUCACIÓN BÁSICA FRANCISCO MARROQUÍN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO MIGUEL DE CERVANTES', 'capital_diversificado')",[],capital_diversificado
"('LICEO CATÓLICO SAN LUCAS', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO EL PATRIARCA SAN JOSE', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO RAFAEL LANDIVAR Y CABALLERO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLOGICO FRANCISCO MARROQUIN', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NACIONAL CENTRAL DE CIENCIAS COMERCIALES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO APLICADO EN COMPUTACIÓN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ DR. JUAN JOSE AREVALO BERMEJO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO INTEGRAL FEMENINO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DIEGUEZ OLAVERRI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR PARA SEÑORITAS NUESTRA SEÑORA DEL CARMEN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO Y ACADEMIA PRACTICA COMERCIAL POR MADUREZ', 'capital_diversificado')",[],capital_diversificado
"('LICEO JIREH', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA SISTEMATIZADA EN COMPUTACIÓN', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SALVADOR HUGUET', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE DIVERSIFICADO LICEO CRISTIANO CANTARES', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESTUDIOS DIVERSIFICADOS DR. ALEJANDRO FLEMING', 'capital_diversificado')",[],capital_diversificado
