establecimiento,filas,dataset
"('INSTITUTO DE EDUCACION DIVERSIFICADA CENTRO DE ENSENANZA DE INGLES SISTEMATIZADA CEIS', 'capital_diversificado')",[],capital_diversificado
"('LICEO MIXTO CIENCIAS SECRETARIALES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL CASA CENTRAL', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLOGICO GUATEMALA DE LA ASUNCION', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO FEDERICO CROWE', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO COACTEMALAN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PROFESIONAL DE TECNICAS COMERCIALES ESPECIALIZADAS IPTCE', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESTUDIOS EN CIENCIAS DE LA COMUNICACION CESCO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LA ENSENANZA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA CENTRO DE ESTUDIOS MERCADOLOGICOS Y PUBLICITARIOS', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO LA ENSENANZA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCACIONAL GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO MIGUEL DE CERVANTES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NACIONAL CENTRAL PARA VARONES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NACIONAL DE BACHILLERATO ADSC. AL INCA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL CENTRAL PARA SENORITASBELEN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL MIXTO RAFAEL AQUECHE', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL MIXTO NOCTURNO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO PARROQUIAL DEL CALVARIO MATEO PERRONE', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO CATOLICO SAN PABLO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO PARA VARONES SAN SEBASTIAN', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SALESIANODON BOSCO', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESTUDIOS WINBRIDGE', 'capital_diversificado')",[],capital_diversificado
"('LICEO FRANCES', 'capital_diversificado')",[],capital_diversificado
"('COLEGIOSANTA MONICA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO EL ROSARIO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO EUROPEO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO COMERCIAL GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO BELGA GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO DE SENORITASEL SAGRADO CORAZON', 'capital_diversificado')",[],capital_diversificado
"('LICEO MODERNO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO PARA SENORITAS DE EDUCACION DIVERSIFICADA COLEGIO SANTA MARGARITA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO PARA SENORITAS DE EDUCACION DIVERSIFICADA BILINGUE GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE COSMETOLOGIA LUIS FERMAN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA PSICOPEDAGOGICO DE GUATEMALA JOSE MARIA VALERO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA LICEO IBERO GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA LEONARDO DE PISA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLOGICO DE COMPUTACION I.T.C.', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA RAFAEL LANDIVAR', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO LA ENSENANZA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCACIONAL MIXTO PRIVADO KINGSTON', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR MIXTO DIEGUEZ OLAVERRI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA DE EDUCACION INTEGRAL PAIDOS', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR MIXTO JOSE MARTI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO EL CAMINO', 'capital_diversificado')",[],capital_diversificado
"('LICEO MONTESSORI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO MONTSERRAT', 'capital_diversificado')",[],capital_diversificado
"('LICEO MERCANTIL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO Y ACADEMIA PRACTICA COMERCIAL', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTOINDO LATINO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO MONTREAL', 'capital_diversificado')",[],capital_diversificado
"('LICEO CANADIENSE', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ PRACTICA COMERCIAL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA PRACTICO MODERNO', 'capital_diversificado')",[],capital_diversificado
"('LICEO DE COMPUTACION C.S.S.', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA JOSE MARTI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA GUATEMALTECO DE EDUCACION INTEGRAL PAIDOS', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA INDO LATINO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA HUMANIDADES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO SAN VICENTE DE PAUL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA MIGUEL DE CERVANTES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ACADEMIA PRACTICA COMERCIAL BACHILLERATO POR MADUREZ', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA ACADEMIA PRACTICA COMERCIAL', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNICO COMERCIAL NAHUALA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO CULTURAL DE LAS AMERICAS NO. 3', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVO MARCONI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO PRIVADO JOHN F. KENNEDY', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO BILINGUEANGLO HISPANO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO DE COMPUTACIONLEONARDO DE PISA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE SENORITASEL ROSARIO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO VESPERTINO RAFAEL LANDIVAR', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO ACTIVO BILINGUE STERLING', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO DE INNOVACION TECNOLOGICA EDUCATIVA C.I.T.E.', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO CENTROAMERICANO DE MERCADOTECNIA Y PUBLICIDAD', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SAN JOSE DEL VALLE DE GUATEMALA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO NACIONAL AMERICANO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION MEDIA A.E.U CENTRAL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADOTECNICO AMERICANO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO KEPLER', 'capital_diversificado')",[],capital_diversificado
"('LICEO HISPANOAMERICANO NO. 2', 'capital_diversificado')",[],capital_diversificado
"('LICEO JUVENTUD XXI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO INTERNACIONAL CAMBRIDGE CIS', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SALVA TERRA', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNICO INTEGRAL SANTA TERESA DE JESUS', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVO RENUEVO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR MIXTOCIENCIA Y DESARROLLO', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLOGICO MAYA DE GUATEMALA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO INTERCULTURAL DE COMPUTACION Y TURISMO C.I.C.T', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO EN COMPUACION SAN JOSE NO. 1', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO DE INNOVACION TECNOLOGICA EDUCATIVA C.I.T.E', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO EVANGELICO DEL PRINCIPE DE PAZ', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLOGICO LA MISION', 'capital_diversificado')",[],capital_diversificado
"('LICEO METROPOLITANO EN COMPUTACION III', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO NOCTURNO DE EDUCACION DIVERSIFICADOPEDRO ARRIAZA MATA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESUTIOS INTEGRALES HUGO ROBLES', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESTUDIOS INTEGRALES HUGO ROBLES', 'capital_diversificado')",[],capital_diversificado
"('LICEO MULTICULTURAL GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO PRIVADO MIXTO SANTA INFANCIA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLOGICO MIXTO VOCACIONAL CENTROAMERICANO BILINGUE', 'capital_diversificado')",[],capital_diversificado
"('LICEO PROFESIONAL SANTANDER', 'capital_diversificado')",[],capital_diversificado
"('LICEO CULTURAL ESPANOL', 'capital_diversificado')",[],capital_diversificado
"('CENTRO TECNOLOGICODA VINCI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO VALVERDE NO. 2', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNICO INDUSTRIAL LUIS CARDOZA Y ARAGON', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVO MIXTO MONTENEVADO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MARTA NOVELLA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO ISTMOAMERICANO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIOEL EMILIO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO AMERICANO EN CIENCIAS DE COMPUTACION', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVO FUTURISTA C.E.F.', 'capital_diversificado')",[],capital_diversificado
"('LICEO MONTE SINAI', 'capital_diversificado')",[],capital_diversificado
"('LICEO HISPANOAMERICANO NO. 3', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO GUILLERMO PUTZEYS ALVAREZ', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO NOCTURNO DE EDUCACION DIVERSIFICADA POR MADUREZPEDRO ARRIAZA MATA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLOGICO CENTRO CULTURAL DE LAS AMERICAS', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO INTEGRAL SAN JUAN', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NORMAL PARA MAESTROS DE EDUCACION MUSICALJESUS MARIA ALVARADO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO SANTO DOMINGO', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCATIVOMONTENEVADO', 'capital_diversificado')",[],capital_diversificado
"('LICEO SANTO DOMINGO DE GUZMAN', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO BILINGUE ESPECIALIZADO EN COMPUTACION YULIMAYPC', 'capital_diversificado')",[],capital_diversificado
"('LICEO HISPANOAMERICANO', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNICO COMERCIAL', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNICO CIENCIA Y DESARROLLO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NACIONAL CENTRAL', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO LOYOLA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZDOCTOR JUAN JOSE AREVALO BERMEJO', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLOGICO MAYA DE GUATEMALA II', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNOLOGICO MAYA DE GUATEMALA III', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLOGICO CENTRO CULTURAL DE LAS AMERICAS, NO. 1', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE EDUCACION CONTINUADA PARA ADOLESCENTES CON DISCAPACIDAD AUDITIVA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNICO PROGRESISTA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO EDUCACIONAL MIXTO PRIVADOKINGSTON', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE EDUCACION EXTRAESCOLARCEEXGRUPO CEIBAGRUCE', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE EDUCACION EXTRAESCOLARCEEX GRUPO CEIBAGRUCE', 'capital_diversificado')",[],capital_diversificado
"('LICEO HISPANOAMERICANO NO. 4', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO CATOLICO MIXTOEUGENIO PACELLI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLOGICO CENTRO CULTURAL DE LAS AMERICA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO CATOLICO SAN LUCAS', 'capital_diversificado')",[],capital_diversificado
"('LICEO VICTORIA Y LIBERTAD', 'capital_diversificado')",[],capital_diversificado
"('LICEO DE COMPUTACION SIGLO 21 NO. 3', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA MUNICIPAL DE MUSICA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE EDUCACION EXTRAESCOLAR CEEX', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE CIENCIAS DE LA COMUNICACION', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO HISPANO AMERICANO', 'capital_diversificado')",[],capital_diversificado
"('CENTRO CULTURAL DE AMERICA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNICO INDUSTRIAL EMILIANI', 'capital_diversificado')",[],capital_diversificado
"('LICEO SANTIAGO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO BILINGUE GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA TECNICA SUPERIOR ALINARI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNICO CENTROAMERICANO DE OPTOMETRIA', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTOCRISTIANO GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA SUPERIOR DE INFORMATICA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO PRIVADO DIEGUEZ OLAVERRI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO BILINGUE ANGLOAMERICANO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNICO INDUSTRIALLUIS CARDOZA Y ARAGON', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLOGICO JHULES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTOGUILLERMO PUTZEYS ALVAREZ', 'capital_diversificado')",[],capital_diversificado
"('LICEO PROFESIONAL EN COMPUTACION Y CIENCIAS COMERCIALES', 'capital_diversificado')",[],capital_diversificado
"('LICEO REGIOMONTANO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO DE FORMACION PROFESIONAL EN COMPUTACION', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR MIXTOJOSE MARTI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO EN COMPUTACIONIMANOL', 'capital_diversificado')",[],capital_diversificado
"('LICEO CLASICO EN COMPUTACION', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLOGICO DIGITALES COMERCIALES II', 'capital_diversificado')",[],capital_diversificado
"('LICEO JUAN MANTOVANI', 'capital_diversificado')",[],capital_diversificado
"('LICEO DE COMPUTACIONSIGLO 21', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLOGICO DIGITALES COMERCIALES', 'capital_diversificado')",[],capital_diversificado
"('LICEO MIXTO EN COMPUTACION IXCHEL', 'capital_diversificado')",[],capital_diversificado
"('LICEO SAN FRANCISCO DE BORJA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO CIENTIFICO COMERCIAL EN COMPUTACION', 'capital_diversificado')",[],capital_diversificado
"('LICEO PROFESIONAL DE INFORMATICA Y TECNOLOGIA', 'capital_diversificado')",[],capital_diversificado
"('CENTRO TECNOLOGICO DE COMPUTACION LA MERCED', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO PRACTICO SECRETARIAL', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO INDO LATINO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZDOCTOR JUAN JOSE AREVLO BERMEJO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO TECNOLOGICO EDUCATIVO INTERACTIVO T.E.I.', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO VALVERDE', 'capital_diversificado')",[],capital_diversificado
"('CENTRO PROFESIONAL DE ESTUDIOS DE COMPUTACION', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE ESTUDIOS ESPECIALIZADOS EN CIENCIAS DE LA COMPUTACION', 'capital_diversificado')",[],capital_diversificado
"('LICEO ROMANO AMERICANO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO DE EDUCACION BASICAFRANCISCO MARROQUIN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTOMIGUEL DE CERVANTES', 'capital_diversificado')",[],capital_diversificado
"('LICEO CATOLICO SAN LUCAS', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO EL PATRIARCA SAN JOSE', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO MIXTO RAFAEL LANDIVAR Y CABALLERO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO TECNOLOGICO FRANCISCO MARROQUIN', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NACIONAL CENTRAL DE CIENCIAS COMERCIALES', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO APLICADO EN COMPUTACION', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZDR. JUAN JOSE AREVALO BERMEJO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO INTEGRAL FEMENINO', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DIEGUEZ OLAVERRI', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PARTICULAR PARA SENORITASNUESTRA SENORA DEL CARMEN', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO Y ACADEMIA PRACTICA COMERCIAL POR MADUREZ', 'capital_diversificado')",[],capital_diversificado
"('LICEO JIREH', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA SISTEMATIZADA EN COMPUTACION', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SALVADOR HUGUET', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE DIVERSIFICADO LICEO CRISTIANO CANTARES', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESTUDIOS DIVERSIFICADOS DR. ALEJANDRO FLEMING', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO BROWN S', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO SANTA INFANCIA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO AMERICANO DE CONOCIMIENTOS', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO AMERICANO DE CONOCIMIENTOS.', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA SUPERIOR DE INFORMATICA ESI', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO DE COMPUTACION BLAISE PASCAL', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE ESTUDIOS TECNOLOGICOS TECNO PRO', 'capital_diversificado')",[],capital_diversificado
"('ESCUELA NACIONAL DE MECANOGRAFIA', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO NORMAL PARA MAESTROS DE EDUCACION FISICA GOTTINGEN', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO PARA ADULTOS AHALCAB', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO RAMA ADULTA GUATEMALTECA DE DESEO ESTUDIANTIL RAGDE', 'capital_diversificado')",[],capital_diversificado
"('CENTRO DE FORMACION PROFESIONAL', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO MIXTO CRISTIANO GUATEMALTECO', 'capital_diversificado')",[],capital_diversificado
"('COLEGIO FRANCES AMERICANO', 'capital_diversificado')",[],capital_diversificado
"('LICEO TECNICO DE COMPUTACION C.S.S.', 'capital_diversificado')",[],capital_diversificado
"('LICEO SAN GREGORIO MAGNO', 'capital_diversificado')",[],capital_diversificado
"('LICEO GUATEMALTECO DE COMPUTACION', 'capital_diversificado')",[],capital_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA COLEGIO TECNICO SUPERIOR', 'capital_diversificado')",[],capital_diversificado
